id,id_city,lat,lng,id_location
762,New York City,40.6717,-73.9941,742
763,New York City,40.7188,-73.9485,743
764,New York City,40.6683,-73.9863,744
765,New York City,40.6362,-73.9287,745
766,New York City,40.711,-73.8493,746
767,New York City,40.7425,-73.9368,747
768,New York City,40.7538,-73.9192,748
769,New York City,40.6792,-73.8316,749
770,New York City,40.6169,-73.9963,750
771,New York City,40.6196,-73.968,751
772,New York City,40.7036,-74.0073,752
773,New York City,40.757,-73.9812,753
774,New York City,40.7962,-73.9725,754
775,New York City,40.6948,-73.9712,755
776,New York City,40.6095,-73.9752,756
777,New York City,40.701,-73.8806,757
778,New York City,40.699,-73.9499,758
779,New York City,40.6392,-73.9061,759
780,New York City,40.7148,-73.8554,760
781,New York City,40.7289,-73.9471,761
782,New York City,40.678,-73.9703,762
784,New York City,40.7474,-73.9065,763
785,New York City,40.6652,-73.957,764
786,New York City,40.6807,-73.8905,765
787,New York City,40.7495,-73.995,766
788,New York City,40.7204,-73.9544,767
789,New York City,40.6544,-73.9778,768
790,New York City,40.7804,-73.8982,769
791,New York City,40.8164,-73.9189,770
792,New York City,40.6918,-73.9485,771
793,New York City,40.6788,-73.9719,772
794,New York City,40.7306,-73.9956,773
795,New York City,40.6665,-73.9606,774
796,New York City,40.8249,-73.9517,775
797,New York City,40.643,-74.0114,776
798,New York City,40.6359,-73.9126,777
799,New York City,40.6279,-73.899,778
800,New York City,40.7967,-73.9329,779
801,New York City,40.7557,-73.9763,780
802,New York City,40.665,-73.8519,781
803,New York City,40.61,-73.9485,782
804,New York City,40.662,-73.8609,783
805,New York City,40.7184,-73.9601,784
806,New York City,40.7443,-73.8968,785
807,New York City,40.854,-73.9158,786
808,New York City,40.6587,-73.8757,787
809,New York City,40.7685,-73.8981,788
810,New York City,40.6599,-73.8362,789
811,New York City,40.6259,-73.9596,790
812,New York City,40.7193,-73.8896,791
813,New York City,40.6827,-73.9998,792
814,New York City,40.6257,-73.9237,793
815,New York City,40.6813,-73.8818,794
816,New York City,40.7468,-73.9204,795
817,New York City,40.814,-73.9303,796
818,New York City,40.629,-73.9803,797
819,New York City,40.7263,-73.936,798
820,New York City,40.6477,-74.0101,799
821,New York City,40.7635,-73.8676,800
822,New York City,40.7266,-73.939,801
823,New York City,40.7541,-73.9902,802
824,New York City,40.7667,-73.9385,803
825,New York City,40.6608,-73.9515,804
826,New York City,40.7719,-73.9931,805
827,New York City,40.8115,-73.9668,806
828,New York City,40.7294,-73.9779,807
830,New York City,40.65,-73.8318,808
831,New York City,40.6557,-73.9072,809
832,New York City,40.8202,-73.923,810
833,New York City,40.6318,-73.885,811
834,New York City,40.6074,-73.9785,812
835,New York City,40.7109,-73.9337,813
836,New York City,40.7587,-73.9874,814
837,New York City,40.7457,-73.9134,815
838,New York City,40.7146,-74.0072,816
839,New York City,40.7306,-73.9571,817
840,New York City,40.7157,-73.8386,818
841,New York City,40.6747,-73.9096,819
842,New York City,40.6784,-73.8331,820
843,New York City,40.6666,-73.8479,821
844,New York City,40.6128,-74.0011,822
845,New York City,40.7821,-73.9177,823
846,New York City,40.8168,-73.9631,824
847,New York City,40.584,-73.9699,825
848,New York City,40.7488,-73.9967,826
849,New York City,40.7309,-73.9875,827
850,New York City,40.6229,-73.9379,828
851,New York City,40.7644,-73.8831,829
852,New York City,40.8483,-73.9335,830
853,New York City,40.7246,-74.0008,831
854,New York City,40.6276,-73.9421,832
855,New York City,40.6388,-73.9569,833
856,New York City,40.6814,-73.9533,834
857,New York City,40.8164,-73.8089,835
858,New York City,40.6872,-73.8552,836
859,New York City,40.6167,-73.9636,837
860,New York City,40.6025,-73.9687,838
861,New York City,40.7763,-73.8426,839
862,New York City,40.6807,-73.8685,840
863,New York City,40.7945,-73.951,841
864,New York City,40.6996,-73.8446,842
865,New York City,40.6753,-73.8792,843
866,New York City,40.7756,-73.9292,844
867,New York City,40.7422,-73.874,845
868,New York City,40.664,-73.899,846
869,New York City,40.7459,-73.9127,847
870,New York City,40.5954,-73.9898,848
871,New York City,40.6854,-73.9748,849
873,New York City,40.6581,-73.9064,850
874,New York City,40.6135,-73.9546,851
875,New York City,40.7821,-73.9202,852
876,New York City,40.7129,-73.9051,853
877,New York City,40.8554,-73.9368,854
878,New York City,40.7449,-73.8702,855
879,New York City,40.7519,-73.9758,856
880,New York City,40.685,-73.8265,857
881,New York City,40.5869,-73.9695,858
882,New York City,40.6394,-74.0295,859
883,New York City,40.8192,-73.9569,860
884,New York City,40.6199,-73.925,861
885,New York City,40.5901,-73.9609,862
886,New York City,40.6446,-73.9445,863
887,New York City,40.8032,-73.9582,864
888,New York City,40.7143,-73.9325,865
889,New York City,40.7732,-73.9826,866
890,New York City,40.7599,-73.9248,867
891,New York City,40.6217,-73.9388,868
892,New York City,40.6274,-73.9499,869
893,New York City,40.6093,-74.0029,870
894,New York City,40.8214,-73.9153,871
895,New York City,40.7481,-73.8917,872
896,New York City,40.6929,-73.8488,873
897,New York City,40.7679,-73.9342,874
898,New York City,40.6438,-73.9668,875
899,New York City,40.7375,-73.8652,876
900,New York City,40.7107,-73.8334,877
901,New York City,40.7005,-73.8869,878
902,New York City,40.7015,-74.0112,879
903,New York City,40.6542,-73.8646,880
904,New York City,40.6281,-73.922,881
906,New York City,40.6731,-73.9269,882
907,New York City,40.7783,-73.8461,883
908,New York City,40.6916,-73.9098,884
909,New York City,40.6083,-73.931,885
910,New York City,40.7649,-73.9571,886
911,New York City,40.6717,-73.8634,887
912,New York City,40.7995,-73.9099,888
913,Boston,42.3608,-71.0881,889
914,Boston,42.3721,-71.0959,890
915,Boston,42.3906,-71.1327,891
916,Boston,42.3366,-71.0284,892
917,Boston,42.3806,-71.1136,893
918,Boston,42.3427,-71.1039,894
919,Boston,42.3732,-71.0664,895
920,Boston,42.3888,-71.1283,896
921,Boston,42.3695,-71.1061,897
922,Boston,42.316,-71.0988,898
923,Boston,42.3764,-71.1357,899
924,Boston,42.3456,-71.1467,900
925,Boston,42.3848,-71.1278,901
926,Boston,42.3354,-71.1407,902
927,Boston,42.2942,-71.0687,903
928,Boston,42.329,-71.1199,904
929,Boston,42.3145,-71.0922,905
930,Boston,42.3156,-71.0715,906
931,Boston,42.301,-71.0687,907
932,Boston,42.3759,-71.0583,908
933,Boston,42.3367,-71.0837,909
934,Boston,42.3373,-71.0504,910
935,Boston,42.3671,-71.0944,911
936,Boston,42.3977,-71.0285,912
937,Boston,42.3144,-71.0729,913
938,Boston,42.3417,-71.0474,914
939,Boston,42.3462,-71.0739,915
940,Boston,42.3168,-71.1127,916
941,Boston,42.3368,-71.0449,917
942,Boston,42.3819,-71.0666,918
943,Boston,42.3445,-71.0677,919
944,Boston,42.3502,-71.0804,920
945,Boston,42.3392,-71.0369,921
946,Boston,42.3186,-71.0606,922
947,Boston,42.2928,-71.0763,923
948,Boston,42.3473,-71.1377,924
949,Boston,42.3687,-71.0834,925
950,Boston,42.3478,-71.15,926
951,Boston,42.3305,-71.0418,927
952,Boston,42.3389,-71.0546,928
953,Boston,42.3755,-71.102,929
954,Boston,42.352,-71.153,930
955,Boston,42.3127,-71.1124,931
956,Boston,42.3565,-71.1506,932
957,Boston,42.3752,-71.1353,933
958,Boston,42.3615,-71.0863,934
959,Boston,42.345,-71.1113,935
960,Boston,42.3313,-71.0707,936
961,Boston,42.3531,-71.0833,937
962,Boston,42.3955,-71.0278,938
963,Boston,42.3967,-71.0257,939
964,Boston,42.3231,-71.088,940
965,Boston,42.3512,-71.1158,941
966,Boston,42.3762,-71.1036,942
967,Boston,42.3844,-71.1242,943
968,Boston,42.3597,-71.0511,944
969,Boston,42.3935,-71.1335,945
970,Boston,42.3168,-71.0598,946
971,Boston,42.286,-71.054,947
972,Boston,42.3513,-71.155,948
973,Boston,42.3825,-71.1406,949
974,Boston,42.3187,-71.0908,950
975,Boston,42.2996,-71.0453,951
976,Boston,42.4034,-71.0374,952
977,Boston,42.3408,-71.1164,953
978,Boston,42.3326,-71.0326,954
979,Boston,42.389,-71.0232,955
980,Boston,42.3809,-71.1143,956
981,Boston,42.3045,-71.1054,957
982,Boston,42.2963,-71.0825,958
983,Boston,42.2934,-71.0606,959
984,Boston,42.3987,-71.1137,960
985,Boston,42.3193,-71.1118,961
986,Boston,42.3379,-71.0812,962
987,Boston,42.388,-71.0481,963
988,Boston,42.3232,-71.0682,964
989,Boston,42.3848,-71.1294,965
990,Boston,42.3822,-71.1162,966
991,Boston,42.3505,-71.1543,967
992,Boston,42.3544,-71.1311,968
993,Boston,42.3852,-71.1209,969
994,Boston,42.3831,-71.129,970
995,Boston,42.3041,-71.061,971
996,Boston,42.3935,-71.0548,972
997,Boston,42.3947,-71.1363,973
998,Boston,42.3425,-71.0794,974
999,Boston,42.2963,-71.0712,975
1000,Boston,42.398,-71.1035,976
1001,Boston,42.3656,-71.0365,977
1002,Boston,42.3391,-71.0524,978
1003,Boston,42.3477,-71.0451,979
1004,Boston,42.3784,-71.0608,980
1005,Boston,42.3588,-71.1085,981
1006,Boston,42.3668,-71.1076,982
1007,Boston,42.3119,-71.1143,983
1008,Boston,42.3314,-71.0379,984
1009,Boston,42.359,-71.1269,985
1010,Boston,42.3783,-71.0911,986
1011,Boston,42.3209,-71.0973,987
1012,Boston,42.3909,-71.0409,988
1013,Boston,42.3262,-71.0778,989
1014,Boston,42.3664,-71.1069,990
1015,Boston,42.3853,-71.0819,991
1016,Boston,42.35,-71.132,992
1017,Boston,42.3643,-71.1047,993
1018,Boston,42.3516,-71.134,994
1019,Boston,42.3341,-71.0283,995
1020,Boston,42.3388,-71.1368,996
1021,Boston,42.3931,-71.1145,997
1022,Boston,42.3655,-71.0611,998
1023,Boston,42.2959,-71.0581,999
1024,Boston,42.3826,-71.1145,1000
1025,Boston,42.32,-71.0589,1001
1026,Boston,42.288,-71.0518,1002
1027,Boston,42.3632,-71.1056,1003
1028,Boston,42.3305,-71.0747,1004
1029,Boston,42.3212,-71.0741,1005
1030,Boston,42.3321,-71.0698,1006
1031,Boston,42.3784,-71.123,1007
1032,Boston,42.3498,-71.0907,1008
1033,Boston,42.4033,-71.0806,1009
1034,Boston,42.3809,-71.0665,1010
1035,Boston,42.3783,-71.0531,1011
1036,Boston,42.3771,-71.063,1012
1037,Boston,42.2856,-71.0521,1013
1038,Boston,42.291,-71.0406,1014
1039,Boston,42.3417,-71.0879,1015
1040,Boston,42.3495,-71.12,1016
1041,Boston,42.3693,-71.0888,1017
1042,Boston,42.2969,-71.0749,1018
1043,Boston,42.3345,-71.1147,1019
1044,Boston,42.371,-71.1142,1020
1045,Boston,42.3998,-71.1033,1021
1046,Boston,42.3748,-71.1093,1022
1047,Boston,42.3146,-71.0526,1023
1048,Boston,42.3502,-71.0726,1024
1049,Boston,42.3593,-71.1295,1025
1050,Boston,42.3355,-71.0556,1026
1051,Boston,42.3393,-71.0904,1027
1052,Boston,42.3925,-71.0347,1028
1053,Boston,42.3688,-71.0737,1029
1054,Boston,42.2921,-71.0615,1030
1055,Boston,42.3361,-71.0467,1031
1056,Boston,42.3943,-71.1221,1032
1057,Boston,42.3449,-71.1408,1033
1058,Boston,42.3387,-71.1132,1034
1059,Boston,42.3095,-71.0791,1035
1060,Boston,42.2934,-71.0821,1036
1061,Boston,42.3291,-71.0866,1037
1062,Boston,42.3893,-71.1028,1038
1063,Boston,42.3941,-71.0963,1039
1064,Boston,42.3138,-71.0709,1040
1065,Boston,42.361,-71.0818,1041
1066,Boston,42.3672,-71.0965,1042
1067,Boston,42.3602,-71.0948,1043
1068,Boston,42.2906,-71.0897,1044
1069,Boston,42.3492,-71.1249,1045
1070,Boston,42.3806,-71.1126,1046
1072,Boston,42.3165,-71.1032,1047
1073,Boston,42.3153,-71.0561,1048
1074,Boston,42.336,-71.1343,1049
1075,Boston,42.2962,-71.0768,1050
1076,Boston,42.3039,-71.0819,1051
1077,Boston,42.3297,-71.0703,1052
1078,Boston,42.3286,-71.0829,1053
1079,Boston,42.3116,-71.0471,1054
1080,Boston,42.3856,-71.0996,1055
1081,Boston,42.3606,-71.1384,1056
1082,Boston,42.2931,-71.069,1057
1083,Boston,42.3645,-71.1144,1058
1084,Boston,42.29,-71.0732,1059
1085,Boston,42.3704,-71.1015,1060
1086,Boston,42.4014,-71.1291,1061
1087,Boston,42.334,-71.0535,1062
1088,Boston,42.3925,-71.0931,1063
1089,Boston,42.3127,-71.0547,1064
1090,Boston,42.3328,-71.1373,1065
1091,Boston,42.3072,-71.0824,1066
1092,Boston,42.3913,-71.1104,1067
1093,Boston,42.3302,-71.0855,1068
1094,Boston,42.3852,-71.1156,1069
1095,Boston,42.3772,-71.1337,1070
1096,Boston,42.3169,-71.1109,1071
1097,Boston,42.3866,-71.0339,1072
1098,Boston,42.4015,-71.0359,1073
1099,Boston,42.3456,-71.1081,1074
1100,Boston,42.341,-71.1214,1075
1101,Boston,42.3772,-71.1401,1076
1102,Boston,42.3638,-71.0868,1077
1103,Boston,42.3582,-71.0904,1078
1104,Boston,42.2963,-71.0609,1079
1105,Boston,42.2946,-71.0637,1080
1106,Boston,42.3322,-71.0482,1081
1107,Boston,42.3421,-71.0508,1082
1108,Boston,42.2957,-71.0895,1083
1109,Boston,42.3201,-71.0886,1084
1110,Boston,42.3661,-71.1259,1085
1111,Boston,42.3055,-71.0708,1086
1112,Boston,42.3919,-71.1174,1087
1113,Boston,42.3514,-71.1297,1088
1114,Boston,42.4036,-71.13,1089
1115,Boston,42.3441,-71.1285,1090
1116,Boston,42.3818,-71.0249,1091
1117,Boston,42.3367,-71.1351,1092
1118,Boston,42.2896,-71.0872,1093
1119,Boston,42.3968,-71.0894,1094
1120,Boston,42.304,-71.0546,1095
1121,Boston,42.3756,-71.1305,1096
1122,Boston,42.305,-71.0567,1097
1123,Boston,42.3331,-71.0338,1098
1124,Boston,42.2895,-71.0779,1099
1125,Boston,42.3803,-71.1035,1100
1126,Boston,42.3979,-71.0858,1101
1127,Boston,42.3768,-71.093,1102
1128,Boston,42.3735,-71.0884,1103
1129,Boston,42.3983,-71.1198,1104
1130,Boston,42.3689,-71.1056,1105
1131,Boston,42.3086,-71.1142,1106
1132,Boston,42.2939,-71.0557,1107
1133,Boston,42.3706,-71.0987,1108
1134,Boston,42.2942,-71.0742,1109
1136,Boston,42.3567,-71.1113,1110
1137,Boston,42.38,-71.0315,1111
1138,Boston,42.3387,-71.0507,1112
1139,Boston,42.4038,-71.1254,1113
1140,Boston,42.3518,-71.1317,1114
1141,Boston,42.3577,-71.1127,1115
1142,Boston,42.3583,-71.1272,1116
1143,Boston,42.3296,-71.0368,1117
1144,Boston,42.3058,-71.0829,1118
1145,Boston,42.3601,-71.0835,1119
1146,Boston,42.347,-71.1263,1120
1147,Boston,42.3512,-71.1444,1121
1148,Boston,42.3763,-71.0668,1122
1149,Boston,42.3354,-71.0709,1123
1150,Boston,42.3452,-71.0744,1124
1151,Boston,42.3884,-71.0329,1125
1152,Boston,42.3526,-71.1281,1126
1153,Boston,42.3827,-71.1273,1127
1154,Boston,42.3437,-71.1492,1128
1155,Boston,42.385,-71.0758,1129
1156,Boston,42.387,-71.1066,1130
1157,Boston,42.3165,-71.0942,1131
1158,Boston,42.4034,-71.1075,1132
1159,Boston,42.3188,-71.0917,1133
1160,Boston,42.2898,-71.0496,1134
1161,Boston,42.3993,-71.0287,1135
1162,Boston,42.3028,-71.064,1136
1163,Boston,42.379,-71.1491,1137
1164,Boston,42.3172,-71.0756,1138
1165,Boston,42.3666,-71.0988,1139
1166,Boston,42.3373,-71.0346,1140
1167,Boston,42.3565,-71.156,1141
1168,Boston,42.3064,-71.0853,1142
1169,Boston,42.2978,-71.0733,1143
1170,Boston,42.342,-71.1189,1144
1171,Boston,42.3519,-71.0756,1145
1172,Boston,42.2944,-71.0526,1146
1173,Boston,42.3304,-71.1243,1147
1174,Boston,42.3738,-71.0886,1148
1175,Boston,42.3799,-71.117,1149
1176,Boston,42.3914,-71.0937,1150
1177,Boston,42.3983,-71.1325,1151
1178,Boston,42.3369,-71.0468,1152
1179,Boston,42.3045,-71.0718,1153
1180,Boston,42.3765,-71.1192,1154
1181,Boston,42.3604,-71.146,1155
1182,Boston,42.3305,-71.0744,1156
1183,Boston,42.3849,-71.1079,1157
1184,Boston,42.3412,-71.0404,1158
1185,Boston,42.345,-71.1244,1159
1186,Boston,42.3103,-71.0702,1160
1187,Boston,42.2967,-71.0476,1161
1188,Boston,42.3192,-71.1052,1162
1189,Boston,42.3314,-71.0398,1163
1190,Boston,42.3425,-71.0665,1164
1191,Boston,42.3106,-71.0836,1165
1192,Boston,42.36,-71.0664,1166
1193,Boston,42.3203,-71.1035,1167
1194,Boston,42.3799,-71.0903,1168
1195,Boston,42.2984,-71.0848,1169
1196,Boston,42.3453,-71.12,1170
1197,Boston,42.4034,-71.0627,1171
1198,Boston,42.3521,-71.1303,1172
1199,Boston,42.3537,-71.1466,1173
1200,Boston,42.3094,-71.1078,1174
1201,Boston,42.3829,-71.0854,1175
1202,Boston,42.3472,-71.0658,1176
1203,Boston,42.2946,-71.0575,1177
1204,Boston,42.2909,-71.0776,1178
1205,Boston,42.3166,-71.0625,1179
1206,Boston,42.3872,-71.0448,1180
1207,Boston,42.4047,-71.1259,1181
1208,Boston,42.3511,-71.1338,1182
1209,Boston,42.3153,-71.0905,1183
1210,Boston,42.3426,-71.146,1184
1211,Boston,42.3684,-71.0987,1185
1212,Boston,42.378,-71.1118,1186
1213,Boston,42.3657,-71.1142,1187
1214,Boston,42.3349,-71.0933,1188
1215,Boston,42.3882,-71.1017,1189
1216,Boston,42.3018,-71.0756,1190
1217,Boston,42.3305,-71.0352,1191
1218,Boston,42.3727,-71.1258,1192
1219,Boston,42.3686,-71.0805,1193
1220,Boston,42.3816,-71.0799,1194
1221,Boston,42.3383,-71.097,1195
1222,Boston,42.3879,-71.0357,1196
1223,Boston,42.3347,-71.0922,1197
1224,Boston,42.313,-71.0943,1198
1225,Boston,42.368,-71.055,1199
1226,Boston,42.3391,-71.1233,1200
1227,Boston,42.283,-71.0656,1201
1228,Boston,42.3359,-71.0407,1202
1229,Boston,42.3608,-71.1359,1203
1230,Boston,42.3743,-71.1032,1204
1231,Boston,42.3947,-71.1105,1205
1232,Boston,42.3527,-71.1484,1206
1233,Boston,42.2938,-71.07,1207
1234,Boston,42.3869,-71.1077,1208
1235,Boston,42.3382,-71.0509,1209
1236,Boston,42.2872,-71.0677,1210
1237,Boston,42.3907,-71.1297,1211
1238,Boston,42.3359,-71.05,1212
1239,Boston,42.3981,-71.1068,1213
1240,Boston,42.3585,-71.1449,1214
1241,Boston,42.3024,-71.0679,1215
1242,Boston,42.3169,-71.1108,1216
1243,Boston,42.2883,-71.0682,1217
1245,Boston,42.339,-71.049,1218
1246,Boston,42.3918,-71.0479,1219
1247,Boston,42.3254,-71.0775,1220
1248,Boston,42.2799,-71.0596,1221
1249,Boston,42.3511,-71.1447,1222
1250,Boston,42.3964,-71.1011,1223
1251,Boston,42.3533,-71.0572,1224
1252,Boston,42.4042,-71.1395,1225
1253,Boston,42.3307,-71.0632,1226
1254,Boston,42.2956,-71.0481,1227
1255,Boston,42.3443,-71.0875,1228
1256,Boston,42.3156,-71.0618,1229
1257,Boston,42.3373,-71.038,1230
1258,Boston,42.362,-71.0829,1231
1259,Boston,42.4046,-71.1046,1232
1260,Boston,42.3689,-71.0386,1233
1261,Boston,42.3003,-71.0733,1234
1262,Boston,42.3395,-71.0423,1235
1263,Boston,42.3419,-71.052,1236
1264,Boston,42.3642,-71.0938,1237
1265,Boston,42.3015,-71.1085,1238
1266,Boston,42.3651,-71.1108,1239
1267,Boston,42.3095,-71.1177,1240
1268,Boston,42.3823,-71.1371,1241
1269,Boston,42.3271,-71.1079,1242
1270,Boston,42.2908,-71.0843,1243
1271,Boston,42.3377,-71.0979,1244
1272,Boston,42.382,-71.0287,1245
1273,Boston,42.2835,-71.0581,1246
1274,Boston,42.3948,-71.0536,1247
1275,Boston,42.4016,-71.1328,1248
1276,Boston,42.3114,-71.0566,1249
1277,Boston,42.3868,-71.1144,1250
1278,Boston,42.3131,-71.0993,1251
1279,Boston,42.3839,-71.0974,1252
1280,Boston,42.318,-71.059,1253
1281,Boston,42.3459,-71.0739,1254
1282,Boston,42.3619,-71.1286,1255
1283,Boston,42.3704,-71.0371,1256
1284,Boston,42.3933,-71.0868,1257
1285,Boston,42.4045,-71.1054,1258
1286,Boston,42.375,-71.053,1259
1287,Boston,42.3468,-71.1298,1260
1288,Boston,42.391,-71.1132,1261
1289,Boston,42.3901,-71.0229,1262
1290,Boston,42.4008,-71.1401,1263
1291,Boston,42.3768,-71.1007,1264
1292,Boston,42.3068,-71.1081,1265
1293,Boston,42.3569,-71.0556,1266
1294,Boston,42.3629,-71.0553,1267
1295,Boston,42.3785,-71.063,1268
1296,Boston,42.3838,-71.0959,1269
1297,Boston,42.3615,-71.1411,1270
1298,Boston,42.3371,-71.0801,1271
1299,Boston,42.3949,-71.1013,1272
1300,Boston,42.3057,-71.1113,1273
1302,Boston,42.4031,-71.0551,1274
1303,Boston,42.3478,-71.0406,1275
1304,Boston,42.3525,-71.0768,1276
1305,Boston,42.3127,-71.0841,1277
1306,Boston,42.3334,-71.0446,1278
1307,Boston,42.3747,-71.1037,1279
1308,Boston,42.2927,-71.0661,1280
1309,Boston,42.3636,-71.0624,1281
1310,Boston,42.384,-71.1016,1282
1311,Boston,42.288,-71.0655,1283
1312,Boston,42.3805,-71.0327,1284
1313,Boston,42.3812,-71.089,1285
1314,Boston,42.3304,-71.0456,1286
1315,Boston,42.3417,-71.0792,1287
1316,Boston,42.2886,-71.0395,1288
1317,Boston,42.3439,-71.1228,1289
1318,Boston,42.3172,-71.068,1290
1319,Boston,42.3742,-71.0338,1291
1320,Boston,42.383,-71.1195,1292
1321,Boston,42.3512,-71.1169,1293
1322,Boston,42.3183,-71.083,1294
1323,Boston,42.3908,-71.0428,1295
1324,Boston,42.3246,-71.0698,1296
1325,Boston,42.3696,-71.0378,1297
1326,Boston,42.3219,-71.0506,1298
1327,Boston,42.367,-71.1147,1299
1328,Boston,42.3977,-71.1172,1300
1329,Boston,42.3302,-71.1192,1301
1330,Boston,42.3157,-71.0339,1302
1331,Boston,42.3344,-71.056,1303
1332,Boston,42.3128,-71.1135,1304
1333,Boston,42.3223,-71.0828,1305
1334,Boston,42.3618,-71.0939,1306
1335,Boston,42.3445,-71.1487,1307
1336,Boston,42.2898,-71.0482,1308
1337,Boston,42.3096,-71.1108,1309
1338,Boston,42.3844,-71.137,1310
1339,Boston,42.3858,-71.0265,1311
1340,Boston,42.3773,-71.1064,1312
1341,Boston,42.3085,-71.0727,1313
1342,Boston,42.3268,-71.0555,1314
1343,Boston,42.3578,-71.148,1315
1344,Boston,42.2981,-71.0624,1316
1345,Boston,42.3315,-71.0364,1317
1346,Boston,42.3424,-71.1376,1318
1347,Boston,42.3423,-71.0541,1319
1348,Boston,42.3982,-71.1234,1320
1349,Boston,42.3666,-71.0367,1321
1350,Boston,42.3146,-71.0555,1322
1351,Boston,42.3923,-71.0987,1323
1352,Boston,42.3815,-71.1221,1324
1353,Boston,42.2961,-71.0832,1325
1354,Boston,42.3508,-71.1564,1326
1355,Boston,42.3577,-71.0719,1327
1356,Boston,42.3363,-71.0416,1328
1357,Boston,42.3906,-71.1122,1329
1358,Boston,42.34,-71.1185,1330
1359,Boston,42.2826,-71.0618,1331
1360,Boston,42.373,-71.122,1332
1361,Boston,42.3846,-71.1332,1333
1362,Boston,42.3575,-71.1083,1334
1363,Boston,42.404,-71.1397,1335
1364,Boston,42.4051,-71.1286,1336
1365,Boston,42.3309,-71.0685,1337
1366,Boston,42.3542,-71.107,1338
1367,Boston,42.3314,-71.0418,1339
1368,Boston,42.3112,-71.0868,1340
1369,Boston,42.2915,-71.0495,1341
1370,Boston,42.3571,-71.1462,1342
1371,Boston,42.3774,-71.1302,1343
1372,Boston,42.3792,-71.0571,1344
1373,Boston,42.3544,-71.1456,1345
1374,Boston,42.3421,-71.0916,1346
1375,Boston,42.4027,-71.0401,1347
1376,Boston,42.3477,-71.1493,1348
1377,Boston,42.3857,-71.0919,1349
1378,Boston,42.3566,-71.0729,1350
1379,Boston,42.3504,-71.0775,1351
1380,Boston,42.3261,-71.0591,1352
1381,Boston,42.3638,-71.1229,1353
1382,Boston,42.297,-71.0816,1354
1383,Boston,42.3359,-71.0552,1355
1384,Boston,42.2891,-71.0766,1356
1385,Boston,42.3973,-71.1061,1357
1386,Boston,42.3925,-71.0266,1358
1387,Boston,42.3198,-71.0702,1359
1388,Boston,42.2821,-71.0626,1360
1389,Boston,42.3804,-71.0323,1361
1390,Boston,42.3536,-71.0473,1362
1391,Boston,42.3373,-71.1438,1363
1392,Boston,42.3686,-71.097,1364
1393,Boston,42.3292,-71.1169,1365
1394,Boston,42.372,-71.0922,1366
1395,Boston,42.3719,-71.042,1367
1396,Boston,42.3802,-71.0309,1368
1397,Boston,42.33,-71.1269,1369
1398,Boston,42.362,-71.0954,1370
1399,Boston,42.3963,-71.1309,1371
1400,Boston,42.3331,-71.138,1372
1401,Boston,42.3505,-71.1226,1373
1402,Boston,42.298,-71.0627,1374
1403,Boston,42.2904,-71.0883,1375
1404,Boston,42.3316,-71.0426,1376
1405,Boston,42.3499,-71.0703,1377
1406,Boston,42.3108,-71.0713,1378
1407,Boston,42.2947,-71.0537,1379
1408,Boston,42.3344,-71.04,1380
1409,Boston,42.3782,-71.1501,1381
1410,Boston,42.2905,-71.0716,1382
1412,Boston,42.2834,-71.0699,1383
1413,Boston,42.3432,-71.0625,1384
1414,Boston,42.28,-71.0496,1385
1415,Boston,42.3773,-71.1344,1386
1416,Boston,42.3797,-71.0401,1387
1417,Boston,42.3553,-71.1456,1388
1419,Boston,42.3243,-71.1111,1389
1420,Boston,42.3254,-71.0639,1390
1421,Boston,42.3849,-71.0805,1391
1422,Boston,42.3456,-71.1339,1392
1423,Boston,42.3905,-71.0992,1393
1424,Boston,42.3058,-71.0599,1394
1425,Boston,42.3233,-71.0746,1395
1426,Boston,42.3086,-71.0506,1396
1427,Boston,42.3291,-71.1191,1397
1428,Boston,42.3764,-71.0368,1398
1429,Boston,42.3122,-71.071,1399
1430,Boston,42.3494,-71.0638,1400
1431,Boston,42.3397,-71.0571,1401
1432,Boston,42.2817,-71.049,1402
1433,Boston,42.3734,-71.0812,1403
1434,Boston,42.3592,-71.1305,1404
1435,Boston,42.2901,-71.0552,1405
1437,Boston,42.3731,-71.0642,1406
1439,Boston,42.3457,-71.0805,1407
1440,Boston,42.3707,-71.0439,1408
1441,Boston,42.3133,-71.1086,1409
1442,Boston,42.3113,-71.0645,1410
1443,Boston,42.4045,-71.1421,1411
1444,Boston,42.2965,-71.0671,1412
1445,Boston,42.3052,-71.067,1413
1446,Boston,42.3774,-71.0563,1414
1447,Boston,42.3065,-71.0722,1415
1448,Boston,42.403,-71.0627,1416
1449,Boston,42.3339,-71.1071,1417
1450,Boston,42.3931,-71.1175,1418
1451,Boston,42.3313,-71.1193,1419
1452,Boston,42.2899,-71.0694,1420
1453,Boston,42.301,-71.0651,1421
1454,Boston,42.3724,-71.1197,1422
1455,Boston,42.3283,-71.0786,1423
1456,Boston,42.2937,-71.0703,1424
1457,Boston,42.2902,-71.0903,1425
1458,Boston,42.385,-71.1315,1426
1459,Boston,42.3577,-71.1065,1427
1460,Boston,42.33,-71.0595,1428
1462,Boston,42.3699,-71.1167,1429
1463,Boston,42.3357,-71.0319,1430
1464,Boston,42.3032,-71.0798,1431
1465,Boston,42.339,-71.1099,1432
1466,Boston,42.2949,-71.0847,1433
1467,Boston,42.4026,-71.0207,1434
1468,Boston,42.3297,-71.0581,1435
1469,Boston,42.3375,-71.026,1436
